Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),VpsAltitude(feet),VpsAltitude(meters),HSpeed(mph),HSpeed(m/s),GpsSpeed(mph),GpsSpeed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,GpsLevel,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,Yaw(360),RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
85,527.8,8m 47.8s,38.9568987,-95.27492478,P-GPS,2.6,0.8,3.3,1.0,0.0,0.0,0.0,0.0,3.2,1.0,38.95689271,-95.27493322,19,5,60,11.532,0.008,3.848,3.844,3.84,0,0,0,-5.2,0,-174.1,185.9,1024,1388,1024,1024,1024,,,,,
86,527.9,8m 47.9s,38.95689866,-95.27492477,P-GPS,2.6,0.8,3.3,1.0,0.0,0.0,0.0,0.0,3.2,1.0,38.95689271,-95.27493322,19,5,60,11.532,0.008,3.848,3.844,3.84,0,0,0,-6.6,0.1,-174.2,185.8,1024,1399,1024,1024,1024,,,,,
87,528,8m 48s,38.95689855,-95.27492469,P-GPS,2.6,0.8,3.3,1.0,0.0,0.0,0.0,0.0,3.2,1.0,38.95689271,-95.27493322,19,5,60,11.532,0.008,3.848,3.844,3.84,0,0,0,-7.5,0.1,-174.2,185.8,1024,1402,1024,1024,1024,,,,,
88,528.1,8m 48.1s,38.95689837,-95.27492463,P-GPS,2.6,0.8,3.3,1.0,0.2,0.1,0.0,0.0,3.2,1.0,38.95689271,-95.27493322,19,5,60,11.532,0.008,3.848,3.844,3.84,-0.1,0,0,-8,0.1,-174.2,185.8,1024,1402,1024,1024,1024,,,,,
89,528.2,8m 48.2s,38.9568981,-95.27492454,P-GPS,2.6,0.8,3.3,1.0,0.4,0.2,0.0,0.0,3.1,1.0,38.95689271,-95.27493322,19,5,60,11.532,0.008,3.848,3.844,3.84,-0.2,0,0,-8.4,0.1,-174.1,185.9,1024,1403,1024,1024,1024,,,,,
90,528.3,8m 48.3s,38.95689774,-95.27492448,P-GPS,3.0,0.9,3.3,1.0,0.7,0.3,0.0,0.0,3.1,0.9,38.95689271,-95.27493322,19,5,60,11.532,0.008,3.848,3.844,3.84,-0.3,0,0,-8.6,0.2,-174.1,185.9,1024,1404,1024,1024,1024,,,,,
91,528.4,8m 48.4s,38.95689731,-95.27492435,P-GPS,3.0,0.9,3.3,1.0,0.9,0.4,0.0,0.0,3.0,0.9,38.95689271,-95.27493322,19,5,60,11.526,0.005,3.844,3.843,3.839,-0.4,0,0,-8.9,0.3,-174.1,185.9,1024,1404,1024,1024,1024,,,,,
92,528.5,8m 48.5s,38.95689678,-95.27492425,P-GPS,3.0,0.9,3.3,1.0,1.1,0.5,0.0,0.0,3.0,0.9,38.95689271,-95.27493322,19,5,60,11.526,0.005,3.844,3.843,3.839,-0.5,0,0,-9,0.4,-174,186,1024,1404,1024,1024,1024,,,,,
93,528.6,8m 48.6s,38.95689614,-95.27492408,P-GPS,3.0,0.9,3.3,1.0,1.3,0.6,1.5,0.7,2.9,0.9,38.95689271,-95.27493322,19,5,60,11.526,0.005,3.844,3.843,3.839,-0.6,0,0,-9.1,0.4,-174,186,1024,1403,1024,1024,1024,,,,,
94,528.7,8m 48.7s,38.9568954,-95.27492396,P-GPS,3.0,0.9,3.3,1.0,1.6,0.7,1.8,0.8,2.8,0.9,38.95689271,-95.27493322,19,5,60,11.526,0.005,3.844,3.843,3.839,-0.7,0,0,-9.3,0.3,-174,186,1024,1282,1024,1024,1024,,,,,
95,528.8,8m 48.8s,38.95689455,-95.27492378,P-GPS,3.0,0.9,3.3,1.0,1.8,0.8,1.8,0.8,2.8,0.8,38.95689271,-95.27493322,19,5,60,11.526,0.005,3.844,3.843,3.839,-0.8,0,0,-9.2,0.3,-174,186,1024,1024,1024,1024,1024,,,,,
96,528.9,8m 48.9s,38.95689359,-95.27492366,P-GPS,3.0,0.9,3.3,1.0,2.0,0.9,2.1,0.9,2.8,0.8,38.95689271,-95.27493322,19,5,60,11.526,0.005,3.844,3.843,3.839,-0.9,0,0,-7.1,0.5,-174,186,1024,1024,1024,1024,1024,,,,,
97,529,8m 49s,38.95689258,-95.27492341,P-GPS,3.0,0.9,3.3,1.0,2.2,1.0,2.4,1.1,2.8,0.8,38.95689271,-95.27493322,19,5,60,11.526,0.005,3.844,3.843,3.839,-1,0,0,-2.1,0.6,-174,186,1024,1024,1024,1024,1024,,,,,
98,529.1,8m 49.1s,38.95689157,-95.27492322,P-GPS,3.0,0.9,3.3,1.0,2.2,1.0,2.6,1.2,2.9,0.9,38.95689271,-95.27493322,19,5,60,11.526,0.005,3.844,3.843,3.839,-1,0,0,5,0.6,-174,186,1024,1024,1024,1024,1024,,,,,
99,529.2,8m 49.2s,38.95689067,-95.27492297,P-GPS,3.0,0.9,3.3,1.0,1.8,0.8,2.1,0.9,3.0,0.9,38.95689271,-95.27493322,19,5,60,11.526,0.005,3.844,3.843,3.839,-0.8,0,0,9.9,0.9,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
100,529.3,8m 49.3s,38.95688994,-95.27492279,P-GPS,3.0,0.9,3.3,1.0,1.3,0.6,2.1,0.9,3.1,1.0,38.95689271,-95.27493322,19,5,60,11.526,0.005,3.844,3.843,3.839,-0.6,0,0,9.7,0.1,-174.2,185.8,1024,1179,1024,1024,1024,,,,,
101,529.4,8m 49.4s,38.95688951,-95.27492252,P-GPS,2.6,0.8,3.3,1.0,1.3,0.6,1.5,0.7,3.3,1.0,38.95689271,-95.27493322,19,5,60,11.526,0.005,3.844,3.843,3.839,-0.4,0,0,7.2,0.1,-174.3,185.7,1024,1275,1024,1024,1024,,,,,
102,529.5,8m 49.5s,38.95688924,-95.27492226,P-GPS,2.6,0.8,3.3,1.0,0.7,0.3,0.0,0.0,3.4,1.0,38.95689271,-95.27493322,19,5,60,11.521,0.009,3.845,3.84,3.836,-0.3,0,0,1.5,0,-174.2,185.8,1024,1242,1024,1024,1024,,,,,
103,529.6,8m 49.6s,38.95688917,-95.274922,P-GPS,2.6,0.8,3.3,1.0,0.4,0.2,0.0,0.0,3.5,1.1,38.95689271,-95.27493322,19,5,60,11.521,0.009,3.845,3.84,3.836,-0.2,0,0,-1.6,0.2,-174.3,185.7,1024,1086,1024,1024,1024,,,,,
104,529.7,8m 49.7s,38.95688908,-95.27492179,P-GPS,2.6,0.8,3.3,1.0,0.2,0.1,0.0,0.0,3.5,1.1,38.95689271,-95.27493322,19,5,60,11.521,0.009,3.845,3.84,3.836,-0.1,0,0,-2.3,0.2,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
105,529.8,8m 49.8s,38.95688908,-95.27492167,P-GPS,2.6,0.8,3.3,1.0,0.2,0.1,0.0,0.0,3.6,1.1,38.95689271,-95.27493322,19,5,60,11.521,0.009,3.845,3.84,3.836,-0.1,0,0,-1.1,0.2,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
106,529.9,8m 49.9s,38.95688906,-95.27492156,P-GPS,2.6,0.8,3.3,1.0,0.2,0.1,0.0,0.0,3.6,1.1,38.95689271,-95.27493322,19,5,60,11.521,0.009,3.845,3.84,3.836,-0.1,0,0,-0.3,0,-174.3,185.7,1024,1276,1024,1024,1024,,,,,
107,530,8m 50s,38.95688906,-95.27492154,P-GPS,2.6,0.8,3.3,1.0,0.2,0.1,0.0,0.0,3.6,1.1,38.95689271,-95.27493322,19,5,60,11.521,0.009,3.845,3.84,3.836,-0.1,0,0,0.3,0,-174.2,185.8,1024,1367,1024,1024,1024,,,,,
108,530.1,8m 50.1s,38.95688904,-95.27492149,P-GPS,2.6,0.8,3.3,1.0,0.0,0.0,0.0,0.0,3.6,1.1,38.95689271,-95.27493322,19,5,60,11.521,0.009,3.845,3.84,3.836,0,0,0,-1.1,0.3,-174.1,185.9,1024,1369,1024,1024,1024,,,,,
109,530.2,8m 50.2s,38.95688904,-95.27492155,P-GPS,2.6,0.8,3.3,1.0,0.0,0.0,0.0,0.0,3.6,1.1,38.95689271,-95.27493322,19,5,60,11.521,0.009,3.845,3.84,3.836,0,0,0,-4.8,0.3,-174.2,185.8,1024,1343,1024,1024,1024,,,,,
110,530.3,8m 50.3s,38.95688898,-95.27492159,P-GPS,2.6,0.8,3.3,1.0,0.2,0.1,0.0,0.0,3.6,1.1,38.95689271,-95.27493322,19,5,60,11.521,0.009,3.845,3.84,3.836,-0.1,0,0,-5.5,0.5,-174.3,185.7,1024,1336,1024,1024,1024,,,,,
111,530.4,8m 50.4s,38.95688886,-95.27492172,P-GPS,2.6,0.8,3.3,1.0,0.4,0.2,0.0,0.0,3.6,1.1,38.95689271,-95.27493322,19,5,60,11.521,0.009,3.845,3.84,3.836,-0.2,0,0,-5.4,0.5,-174.2,185.8,1024,1351,1024,1024,1024,,,,,
112,530.5,8m 50.5s,38.95688867,-95.27492179,P-GPS,2.6,0.8,3.3,1.0,0.4,0.2,0.0,0.0,3.6,1.1,38.95689271,-95.27493322,19,5,60,11.521,0.009,3.845,3.84,3.836,-0.2,0,0,-5.1,0.7,-174.3,185.7,1024,1350,1024,1024,1024,,,,,
113,530.6,8m 50.6s,38.95688841,-95.27492196,P-GPS,2.6,0.8,3.3,1.0,0.4,0.2,0.0,0.0,3.6,1.1,38.95689271,-95.27493322,19,5,60,11.521,0.009,3.845,3.84,3.836,-0.2,0,0,-5.6,0.5,-174.3,185.7,1024,1337,1024,1024,1024,,,,,
114,530.7,8m 50.7s,38.95688809,-95.2749221,P-GPS,2.6,0.8,3.3,1.0,0.7,0.3,1.1,0.5,3.6,1.1,38.95689271,-95.27493322,19,5,60,11.521,0.009,3.845,3.84,3.836,-0.3,0,0,-5.8,0.1,-174.3,185.7,1024,1136,1024,1024,1024,,,,,
115,530.8,8m 50.8s,38.9568877,-95.27492226,P-GPS,2.6,0.8,3.3,1.0,0.9,0.4,0.0,0.0,3.6,1.1,38.95689271,-95.27493322,19,5,60,11.521,0.009,3.845,3.84,3.836,-0.4,0,0,-6,0,-174.2,185.8,1024,1024,1024,1024,1018,,,,,
116,530.9,8m 50.9s,38.95688726,-95.27492237,P-GPS,2.6,0.8,3.3,1.0,0.9,0.4,1.1,0.5,3.7,1.1,38.95689271,-95.27493322,19,5,60,11.521,0.009,3.845,3.84,3.836,-0.4,0,0,-3.3,0.1,-174.3,185.7,1024,1024,1024,1024,692,,,,,
117,531,8m 51s,38.95688675,-95.27492246,P-GPS,2.6,0.8,3.3,1.0,0.9,0.4,0.0,0.0,3.7,1.1,38.95689271,-95.27493322,19,5,60,11.521,0.009,3.845,3.84,3.836,-0.4,0,0,-0.1,0.1,-174.2,185.8,1024,1024,1024,1024,695,,,,,
118,531.1,8m 51.1s,38.95688627,-95.27492251,P-GPS,2.6,0.8,3.3,1.0,0.9,0.4,1.1,0.5,3.8,1.2,38.95689271,-95.27493322,19,5,60,11.521,0.009,3.845,3.84,3.836,-0.4,0,0,2.7,0,-174.2,185.8,1024,1024,1024,1024,703,,,,,
119,531.2,8m 51.2s,38.95688587,-95.27492249,P-GPS,2.6,0.8,3.3,1.0,0.7,0.3,1.5,0.7,3.9,1.2,38.95689271,-95.27493322,19,5,60,11.521,0.009,3.845,3.84,3.836,-0.3,0,0.2,4.3,0,-174.2,185.8,1024,1024,1024,1024,704,,,,,
120,531.3,8m 51.3s,38.95688556,-95.27492244,P-GPS,2.6,0.8,3.0,0.9,0.4,0.2,0.0,0.0,4.0,1.2,38.95689271,-95.27493322,19,5,60,11.521,0.009,3.845,3.84,3.836,-0.2,0,0.3,3.9,0.4,-174.2,185.8,1024,1024,1024,1024,734,,,,,
121,531.4,8m 51.4s,38.95688541,-95.27492234,P-GPS,2.3,0.7,3.0,0.9,0.2,0.1,1.5,0.7,4.1,1.2,38.95689271,-95.27493322,19,5,60,11.521,0.009,3.845,3.84,3.836,-0.1,0,0.3,2.7,0.6,-174.1,185.9,1024,1024,1024,1024,734,,,,,
122,531.5,8m 51.5s,38.95688534,-95.27492224,P-GPS,2.3,0.7,3.0,0.9,0.0,0.0,0.0,0.0,4.1,1.3,38.95689271,-95.27493322,19,5,60,11.511,0.008,3.841,3.837,3.833,0,0,0.3,1,0.4,-174.1,185.9,1024,1024,1024,1024,726,,,,,
123,531.6,8m 51.6s,38.95688539,-95.27492213,P-GPS,2.3,0.7,3.0,0.9,0.0,0.0,0.0,0.0,4.1,1.3,38.95689271,-95.27493322,19,5,60,11.511,0.008,3.841,3.837,3.833,0,0,0.3,0,0.5,-174.2,185.8,1024,1024,1024,1024,662,,,,,
124,531.7,8m 51.7s,38.95688547,-95.27492203,P-GPS,2.0,0.6,2.6,0.8,0.0,0.0,0.0,0.0,4.1,1.3,38.95689271,-95.27493322,19,5,60,11.511,0.008,3.841,3.837,3.833,0,0,0.3,-0.8,0.4,-174.3,185.7,1024,1024,1024,1024,663,,,,,
125,531.8,8m 51.8s,38.95688559,-95.27492193,P-GPS,2.0,0.6,2.6,0.8,0.0,0.0,0.0,0.0,4.1,1.3,38.95689271,-95.27493322,19,5,60,11.511,0.008,3.841,3.837,3.833,0,0,0.3,-1,0.9,-174.3,185.7,1024,1024,1024,1024,664,,,,,
126,531.9,8m 51.9s,38.95688569,-95.27492185,P-GPS,2.0,0.6,2.6,0.8,0.2,0.1,0.0,0.0,4.1,1.3,38.95689271,-95.27493322,19,5,60,11.511,0.008,3.841,3.837,3.833,0.1,0,0.2,-1.9,0.4,-174.3,185.7,1024,1024,1024,1024,698,,,,,
127,532,8m 52s,38.95688582,-95.27492181,P-GPS,1.6,0.5,2.6,0.8,0.0,0.0,0.0,0.0,4.1,1.3,38.95689271,-95.27493322,19,5,60,11.511,0.008,3.841,3.837,3.833,0,0,0.2,-2.2,0.2,-174.5,185.5,1024,1024,1024,1024,960,,,,,
128,532.1,8m 52.1s,38.95688592,-95.27492177,P-GPS,1.6,0.5,2.3,0.7,0.2,0.1,0.0,0.0,4.1,1.2,38.95689271,-95.27493322,19,5,60,11.511,0.008,3.841,3.837,3.833,0.1,0,0.2,-2.2,0.2,-174.5,185.5,1024,1024,1024,1024,1024,,,,,
129,532.2,8m 52.2s,38.95688603,-95.27492175,P-GPS,1.6,0.5,2.3,0.7,0.2,0.1,0.0,0.0,4.1,1.2,38.95689271,-95.27493322,19,5,60,11.511,0.008,3.841,3.837,3.833,0.1,0,0.2,-2.2,0.4,-174.4,185.6,1024,1024,1024,1024,1024,,,,,
130,532.3,8m 52.3s,38.9568861,-95.27492171,P-GPS,1.6,0.5,2.3,0.7,0.0,0.0,0.0,0.0,4.1,1.2,38.95689271,-95.27493322,19,5,60,11.511,0.008,3.841,3.837,3.833,0,0,0.1,-2.3,0.7,-174.4,185.6,1024,1024,1024,1024,1024,,,,,
131,532.4,8m 52.4s,38.95688616,-95.27492174,P-GPS,1.3,0.4,2.3,0.7,0.0,0.0,0.0,0.0,4.0,1.2,38.95689271,-95.27493322,19,5,60,11.509,0.008,3.84,3.837,3.832,0,0,0,-2.4,-0.2,-174.4,185.6,1024,1024,1024,1024,1024,,,,,
132,532.5,8m 52.5s,38.9568862,-95.27492177,P-GPS,1.3,0.4,2.3,0.7,0.0,0.0,0.0,0.0,4.0,1.2,38.95689271,-95.27493322,19,5,60,11.509,0.008,3.84,3.837,3.832,0,0,0,-2.7,-0.5,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
133,532.6,8m 52.6s,38.95688622,-95.27492181,P-GPS,1.3,0.4,2.0,0.6,0.0,0.0,0.0,0.0,4.0,1.2,38.95689271,-95.27493322,19,5,60,11.509,0.008,3.84,3.837,3.832,0,0,0,-2.1,0.1,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
134,532.7,8m 52.7s,38.95688623,-95.27492182,P-GPS,1.3,0.4,2.3,0.7,0.0,0.0,1.1,0.5,4.0,1.2,38.95689271,-95.27493322,19,5,60,11.509,0.008,3.84,3.837,3.832,0,0,0,-2.1,0.3,-174.1,185.9,1024,1024,1024,1024,875,,,,,
135,532.8,8m 52.8s,38.95688625,-95.27492185,P-GPS,1.3,0.4,2.3,0.7,0.0,0.0,0.0,0.0,4.0,1.2,38.95689271,-95.27493322,19,5,60,11.509,0.008,3.84,3.837,3.832,0,0,0,-2.4,0.2,-174.1,185.9,1024,1024,1024,1024,851,,,,,
136,532.9,8m 52.9s,38.95688625,-95.27492186,P-GPS,1.3,0.4,2.0,0.6,0.0,0.0,0.0,0.0,4.0,1.2,38.95689271,-95.27493322,19,5,60,11.509,0.008,3.84,3.837,3.832,0,0,0,-2.5,0.4,-174.2,185.8,1024,1024,1024,1024,792,,,,,
137,533,8m 53s,38.95688628,-95.27492187,P-GPS,1.3,0.4,2.0,0.6,0.0,0.0,0.0,0.0,4.0,1.2,38.95689271,-95.27493322,19,5,60,11.509,0.008,3.84,3.837,3.832,0,0,0,-2.4,1,-174.2,185.8,1024,1024,1024,1024,886,,,,,
138,533.1,8m 53.1s,38.95688629,-95.27492188,P-GPS,1.3,0.4,2.3,0.7,0.0,0.0,0.0,0.0,4.0,1.2,38.95689271,-95.27493322,19,5,60,11.509,0.008,3.84,3.837,3.832,0,0,0,-2.5,0.7,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
139,533.2,8m 53.2s,38.9568863,-95.2749219,P-GPS,1.3,0.4,2.0,0.6,0.0,0.0,0.0,0.0,4.0,1.2,38.95689271,-95.27493322,19,5,60,11.509,0.008,3.84,3.837,3.832,0,0,0.1,-2.2,0.7,-174.2,185.8,1058,1024,1024,1024,1024,,,,,
140,533.3,8m 53.3s,38.95688628,-95.27492194,P-GPS,1.3,0.4,2.0,0.6,0.0,0.0,0.0,0.0,4.0,1.2,38.95689271,-95.27493322,19,5,60,11.509,0.008,3.84,3.837,3.832,0,0,0.1,-2.2,0.5,-174.1,185.9,1058,1024,1024,1024,1024,,,,,
141,533.4,8m 53.4s,38.95688627,-95.27492196,P-GPS,1.3,0.4,2.0,0.6,0.0,0.0,0.0,0.0,4.0,1.2,38.95689271,-95.27493322,19,5,60,11.509,0.008,3.84,3.837,3.832,0,0,0,-1.8,0.5,-174.1,185.9,1058,1024,1024,1024,1024,,,,,
142,533.5,8m 53.5s,38.95688625,-95.27492197,P-GPS,1.3,0.4,2.0,0.6,0.0,0.0,0.0,0.0,4.0,1.2,38.95689271,-95.27493322,19,5,60,11.509,0.008,3.84,3.837,3.832,0,0,0,-1.5,0.5,-174.1,185.9,1060,1024,1024,1024,1024,,,,,
143,533.6,8m 53.6s,38.95688627,-95.27492198,P-GPS,1.3,0.4,2.0,0.6,0.0,0.0,0.0,0.0,4.0,1.2,38.95689271,-95.27493322,19,5,60,11.509,0.008,3.84,3.837,3.832,0,0,0,-1.4,0.4,-174.1,185.9,1059,1024,1024,1024,1024,,,,,
144,533.7,8m 53.7s,38.95688629,-95.274922,P-GPS,1.3,0.4,2.0,0.6,0.0,0.0,0.0,0.0,4.0,1.2,38.95689271,-95.27493322,19,5,60,11.509,0.008,3.84,3.837,3.832,0,0,0,-1.3,0.4,-174.2,185.8,1024,1061,1024,1024,1024,,,,,
145,533.8,8m 53.8s,38.95688631,-95.27492203,P-GPS,1.3,0.4,2.0,0.6,0.0,0.0,0.0,0.0,3.9,1.2,38.95689271,-95.27493322,19,5,60,11.509,0.008,3.84,3.837,3.832,0,0,0,-1.5,0.3,-174.2,185.8,1024,1073,1024,1024,1083,,,,,
146,533.9,8m 53.9s,38.95688631,-95.27492207,P-GPS,1.3,0.4,2.0,0.6,0.0,0.0,0.0,0.0,3.9,1.2,38.95689271,-95.27493322,19,5,60,11.509,0.008,3.84,3.837,3.832,0,0,0,-1.5,0.2,-174.2,185.8,1024,1060,1024,1024,1232,,,,,
147,534,8m 54s,38.95688632,-95.27492206,P-GPS,1.3,0.4,2.0,0.6,0.0,0.0,0.0,0.0,3.9,1.2,38.95689271,-95.27493322,19,5,60,11.509,0.008,3.84,3.837,3.832,0,0,0,-1.6,0.2,-174.2,185.8,1024,1052,1024,1024,1198,,,,,
148,534.1,8m 54.1s,38.95688633,-95.27492204,P-GPS,1.3,0.4,2.0,0.6,0.0,0.0,0.0,0.0,3.9,1.2,38.95689271,-95.27493322,19,5,60,11.509,0.008,3.84,3.837,3.832,0,0,0,-1.5,0.3,-174.3,185.7,1024,1054,1024,1024,1106,,,,,
149,534.2,8m 54.2s,38.95688637,-95.27492204,P-GPS,1.3,0.4,2.0,0.6,0.0,0.0,0.0,0.0,3.9,1.2,38.95689271,-95.27493322,19,5,60,11.509,0.008,3.84,3.837,3.832,0,0,-0.1,-1.5,0.4,-174.4,185.6,1024,1166,1024,1024,1024,,,,,
150,534.3,8m 54.3s,38.95688641,-95.27492205,P-GPS,1.3,0.4,2.0,0.6,0.0,0.0,0.0,0.0,3.9,1.2,38.95689271,-95.27493322,19,5,60,11.509,0.008,3.84,3.837,3.832,0,0,-0.1,-1.7,0.2,-174.3,185.7,1024,1246,1024,1024,1024,,,,,
151,534.4,8m 54.4s,38.95688648,-95.27492203,P-GPS,1.3,0.4,2.0,0.6,0.0,0.0,0.0,0.0,3.9,1.2,38.95689271,-95.27493322,19,5,60,11.499,0.006,3.836,3.833,3.83,0,0,-0.1,-2,0.1,-174.3,185.7,1024,1256,1024,1024,1024,,,,,
152,534.5,8m 54.5s,38.95688654,-95.274922,P-GPS,1.3,0.4,2.0,0.6,0.0,0.0,0.0,0.0,3.9,1.2,38.95689271,-95.27493322,19,5,60,11.499,0.006,3.836,3.833,3.83,0,0,0,-3,0.1,-174.3,185.7,1024,1255,1024,1024,1024,,,,,
153,534.6,8m 54.6s,38.95688663,-95.27492196,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,3.9,1.2,38.95689271,-95.27493322,19,5,60,11.499,0.006,3.836,3.833,3.83,0,0,0,-3.4,0,-174.3,185.7,1024,1255,1024,1024,1024,,,,,
154,534.7,8m 54.7s,38.95688669,-95.27492194,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,3.9,1.2,38.95689271,-95.27493322,19,5,60,11.499,0.006,3.836,3.833,3.83,0,0,0,-3.7,0.1,-174.2,185.8,1024,1257,1024,1024,1024,,,,,
155,534.8,8m 54.8s,38.95688673,-95.27492188,P-GPS,1.6,0.5,2.0,0.6,0.0,0.0,0.0,0.0,3.9,1.2,38.95689271,-95.27493322,19,5,60,11.499,0.006,3.836,3.833,3.83,0,0,0,-3.9,0.2,-174.1,185.9,1024,1257,1024,1024,1024,,,,,
156,534.9,8m 54.9s,38.95688672,-95.27492184,P-GPS,1.3,0.4,2.0,0.6,0.0,0.0,0.0,0.0,3.9,1.2,38.95689271,-95.27493322,19,5,60,11.499,0.006,3.836,3.833,3.83,0,0,0,-4,0.2,-174.1,185.9,1024,1257,1024,1024,1024,,,,,
157,535,8m 55s,38.95688671,-95.2749218,P-GPS,1.3,0.4,2.0,0.6,0.0,0.0,0.0,0.0,3.9,1.2,38.95689271,-95.27493322,19,5,60,11.499,0.006,3.836,3.833,3.83,0,0,0,-4.1,0,-174.1,185.9,1024,1258,1024,1024,1024,,,,,
158,535.1,8m 55.1s,38.95688665,-95.27492177,P-GPS,1.3,0.4,2.0,0.6,0.0,0.0,0.0,0.0,3.9,1.2,38.95689271,-95.27493322,19,5,60,11.499,0.006,3.836,3.833,3.83,0,0,0,-4,0,-174.1,185.9,1024,1304,1024,1024,1024,,,,,
159,535.2,8m 55.2s,38.95688659,-95.27492172,P-GPS,1.3,0.4,2.0,0.6,0.2,0.1,0.0,0.0,4.0,1.2,38.95689271,-95.27493322,19,5,60,11.499,0.006,3.836,3.833,3.83,-0.1,0,0,-4.1,0.1,-174,186,1024,1351,1024,1024,1024,,,,,
160,535.3,8m 55.3s,38.95688648,-95.27492167,P-GPS,1.3,0.4,2.0,0.6,0.2,0.1,0.0,0.0,4.0,1.2,38.95689271,-95.27493322,19,5,60,11.499,0.006,3.836,3.833,3.83,-0.1,0,0,-4.9,0.3,-174.1,185.9,1024,1354,1024,1024,1024,,,,,
161,535.4,8m 55.4s,38.95688636,-95.27492158,P-GPS,1.3,0.4,2.0,0.6,0.4,0.2,0.0,0.0,4.0,1.2,38.95689271,-95.27493322,19,5,60,11.499,0.006,3.836,3.833,3.83,-0.2,0,0,-5.8,0.5,-174.1,185.9,1024,1352,1024,1024,1024,,,,,
162,535.5,8m 55.5s,38.95688617,-95.27492151,P-GPS,1.3,0.4,2.0,0.6,0.4,0.2,0.0,0.0,4.1,1.2,38.95689271,-95.27493322,19,5,60,11.492,0.01,3.836,3.83,3.826,-0.2,0,0,-6.5,0.5,-174.1,185.9,1024,1266,1024,1024,1024,,,,,
163,535.6,8m 55.6s,38.95688592,-95.27492143,P-GPS,1.3,0.4,2.0,0.6,0.7,0.3,0.0,0.0,4.2,1.3,38.95689271,-95.27493322,19,5,60,11.492,0.01,3.836,3.83,3.826,-0.3,0,0,-6.4,0.6,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
164,535.7,8m 55.7s,38.95688559,-95.27492139,P-GPS,1.3,0.4,2.0,0.6,0.9,0.4,0.0,0.0,4.2,1.3,38.95689271,-95.27493322,19,5,60,11.492,0.01,3.836,3.83,3.826,-0.4,0,0,-5,0.5,-174.1,185.9,1312,1024,1024,1024,1024,,,,,
165,535.8,8m 55.8s,38.95688521,-95.27492132,P-GPS,1.3,0.4,2.0,0.6,0.9,0.4,1.1,0.5,4.3,1.3,38.95689271,-95.27493322,19,5,60,11.492,0.01,3.836,3.83,3.826,-0.4,0,0,-3.1,0.3,-174.2,185.8,1430,1024,1024,1024,1024,,,,,
166,535.9,8m 55.9s,38.95688481,-95.27492126,P-GPS,1.3,0.4,2.3,0.7,0.9,0.4,0.0,0.0,4.5,1.4,38.95689271,-95.27493322,19,5,60,11.492,0.01,3.836,3.83,3.826,-0.4,0,0,-1.6,2.7,-174.2,185.8,1427,1024,1024,1024,1024,,,,,
167,536,8m 56s,38.95688443,-95.27492117,P-GPS,1.3,0.4,2.3,0.7,0.9,0.4,0.0,0.0,4.6,1.4,38.95689271,-95.27493322,19,5,60,11.492,0.01,3.836,3.83,3.826,-0.4,0,0,-1.5,6.5,-174.2,185.8,1436,1024,1024,1024,1024,,,,,
168,536.1,8m 56.1s,38.95688406,-95.27492119,P-GPS,1.3,0.4,2.3,0.7,0.9,0.4,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,60,11.492,0.01,3.836,3.83,3.826,-0.4,-0.1,0,-1.8,7.6,-174.2,185.8,1436,1024,1024,1024,1024,,,,,
169,536.2,8m 56.2s,38.95688374,-95.2749213,P-GPS,1.3,0.4,2.3,0.7,0.9,0.4,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,60,11.492,0.01,3.836,3.83,3.826,-0.3,-0.2,0,-1.8,8.9,-174.2,185.8,1438,1024,1024,1024,1024,,,,,
170,536.3,8m 56.3s,38.95688344,-95.27492158,P-GPS,1.3,0.4,2.3,0.7,0.9,0.4,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,60,11.492,0.01,3.836,3.83,3.826,-0.3,-0.3,0,-1.7,9.3,-174.3,185.7,1446,1024,1024,1024,1024,,,,,
171,536.4,8m 56.4s,38.95688316,-95.27492204,P-GPS,1.3,0.4,2.3,0.7,1.3,0.6,1.5,0.7,4.7,1.4,38.95689271,-95.27493322,20,5,60,11.488,0.009,3.834,3.829,3.825,-0.3,-0.5,0,-1.6,9.9,-174.3,185.7,1351,1024,1024,1024,1024,,,,,
